shipping_id,order_id,shipping_date,shipping_method,tracking_number,status,created_at,updated_at
2909,2748,2022-11-10 04:41:06,Free Shipping,4717066730,cancelled,2021-04-13 01:30:12,2022-02-21 12:35:10
2910,2539,2022-03-04 14:01:08,Express Shipping,5248054477,active,2021-08-27 15:26:36,2022-02-18 02:06:50
2911,2368,2022-08-14 14:53:17,2-Day Shipping,6438469084,on hold,2021-07-30 03:12:05,2022-05-26 18:31:50
2912,501,2022-04-25 22:57:27,Standard Shipping,9568040884,completed,2021-02-12 09:11:24,2022-12-29 21:25:10
2913,1600,2022-11-18 09:48:57,Priority Shipping,9303173928,cancelled,2021-05-15 19:03:26,2022-07-19 17:22:21
2914,965,2022-01-31 18:45:09,In-Store Pickup,3032698998,on hold,2021-03-06 16:02:12,2022-01-04 22:00:11
2915,309,2022-06-22 05:29:30,Same-Day Delivery,3661279574,completed,2021-08-06 19:08:09,2022-11-28 04:08:17
2916,1263,2022-01-28 18:47:30,Curbside Pickup,7714971377,active,2021-05-17 11:45:11,2022-05-06 01:04:44
2917,96,2022-10-20 08:41:54,Express Shipping,9023135864,on hold,2021-02-19 10:41:46,2022-01-06 19:36:36
2918,1794,2022-05-21 18:11:16,Priority Shipping,9352150991,cancelled,2021-12-26 16:17:47,2022-08-12 11:33:09
2919,1270,2022-03-25 09:35:36,In-Store Pickup,2213910029,completed,2021-03-04 15:45:21,2022-02-04 05:31:01
2920,292,2022-12-13 02:35:36,Curbside Pickup,1672248375,active,2021-04-27 17:40:51,2022-06-04 06:50:51
2921,2712,2022-02-02 03:55:09,Same-Day Delivery,1679815302,pending,2021-09-06 22:06:54,2022-02-27 08:56:04
2922,2691,2022-03-17 06:21:10,Free Shipping,2978150349,cancelled,2021-08-14 02:07:23,2022-09-23 22:59:18
2923,2358,2022-07-29 20:01:39,Express Shipping,1662027922,active,2021-07-18 14:27:15,2022-09-04 06:15:20
2924,630,2022-07-15 11:18:17,Curbside Pickup,6163024678,cancelled,2021-04-16 16:29:37,2022-08-02 06:11:48
2925,600,2022-09-07 18:17:06,International Shipping,6702425204,cancelled,2021-08-05 10:58:49,2022-02-09 05:21:46
2926,711,2022-08-03 19:32:58,Express Shipping,8303607127,cancelled,2021-07-09 09:11:17,2022-08-16 19:00:34
2927,235,2022-05-22 20:38:50,Curbside Pickup,7292146369,pending,2021-09-01 19:47:57,2022-08-11 08:40:21
2928,629,2022-03-11 00:48:38,International Shipping,1646648807,cancelled,2021-06-29 04:44:18,2022-06-12 23:29:24
2929,2105,2022-02-17 21:56:53,Priority Shipping,4874467083,pending,2021-11-21 08:34:34,2022-05-23 10:32:35
2930,2953,2022-08-04 18:11:08,Curbside Pickup,2092414342,completed,2021-09-27 15:00:11,2022-09-02 18:17:22
2931,2756,2022-07-06 00:20:56,In-Store Pickup,6282392048,cancelled,2021-02-23 10:33:12,2022-01-07 05:49:42
2932,2027,2022-08-17 08:14:48,Next Day Delivery,6065221694,completed,2021-08-03 09:49:53,2022-04-01 01:27:07
2933,1640,2022-11-14 02:26:14,In-Store Pickup,2097779930,pending,2021-11-24 02:53:16,2022-09-21 17:00:52
2934,636,2022-08-11 14:38:58,Curbside Pickup,2382687014,pending,2021-01-12 18:35:48,2022-05-05 15:19:24
2935,2082,2022-03-04 11:47:49,Next Day Delivery,7033559158,completed,2021-10-20 18:42:50,2022-03-06 05:37:22
2936,1584,2022-03-16 19:49:56,Express Shipping,5144448690,completed,2021-10-29 02:24:58,2022-03-09 09:38:11
2937,1052,2022-05-27 23:12:18,Priority Shipping,3083214670,cancelled,2021-11-27 21:58:22,2022-03-22 23:36:05
2938,1907,2022-05-12 14:34:25,International Shipping,5978920702,pending,2021-12-17 10:54:23,2022-03-28 07:17:55
2939,1182,2022-07-20 06:45:48,2-Day Shipping,1764870035,pending,2021-09-30 20:53:40,2022-01-08 11:57:15
2940,1731,2022-04-18 20:06:56,Standard Shipping,4031324147,completed,2021-11-23 10:01:45,2022-07-24 14:53:43
2941,1769,2022-05-13 21:26:41,Curbside Pickup,8446147593,completed,2021-10-15 02:22:22,2022-10-27 15:59:58
2942,119,2022-09-16 10:02:32,Priority Shipping,4429662937,cancelled,2021-09-03 00:01:22,2022-12-15 18:15:58
2943,2629,2022-11-10 17:22:14,Same-Day Delivery,4358735530,active,2021-10-09 13:57:25,2022-09-17 01:25:59
2944,314,2022-09-28 15:17:29,Same-Day Delivery,6205329522,pending,2021-06-10 11:01:04,2022-11-22 22:18:57
2945,2764,2022-07-25 21:18:13,Express Shipping,3314039579,cancelled,2021-07-20 20:23:17,2022-04-23 11:04:22
2946,551,2022-05-07 06:03:19,Priority Shipping,5062357042,cancelled,2021-08-03 06:27:41,2022-09-03 03:52:26
2947,2118,2022-01-23 05:22:22,Curbside Pickup,5058849785,completed,2021-10-30 06:37:34,2022-08-12 04:46:05
2948,1282,2022-08-11 01:40:13,Next Day Delivery,3067177460,completed,2021-06-03 03:27:01,2022-01-28 08:15:10
2949,1442,2022-10-03 09:45:43,Curbside Pickup,9356368988,active,2021-04-17 18:50:11,2022-04-26 20:37:09
2950,715,2022-09-02 22:11:08,Next Day Delivery,9472928678,on hold,2021-11-07 23:20:32,2022-02-08 00:00:56
2951,2114,2022-05-10 19:58:03,2-Day Shipping,8551743211,pending,2021-03-10 01:24:39,2022-11-06 09:31:29
2952,1505,2022-10-21 07:11:29,Priority Shipping,7363049342,on hold,2021-10-17 12:20:09,2022-07-15 00:08:50
2953,948,2022-05-29 22:23:16,Express Shipping,3343692532,pending,2021-04-01 23:24:26,2022-07-19 10:28:15
2954,500,2022-04-16 17:16:21,International Shipping,3015631117,on hold,2021-05-17 14:07:57,2022-10-13 00:54:08
2955,541,2022-07-17 00:13:58,Priority Shipping,2698365484,completed,2021-11-07 06:04:45,2022-10-23 13:25:39
2956,2363,2022-05-12 02:04:36,International Shipping,3790936662,cancelled,2021-04-03 05:05:28,2022-03-25 07:21:38
2957,2889,2022-08-29 09:28:57,2-Day Shipping,9591680404,completed,2021-01-11 19:57:57,2022-11-30 17:45:04
2958,1183,2022-12-06 00:53:51,In-Store Pickup,7872817958,pending,2021-04-14 10:24:34,2022-02-12 17:34:34
2959,1533,2022-12-03 22:40:27,Free Shipping,7330024082,completed,2021-05-19 21:56:04,2022-08-25 01:02:29
2960,745,2022-05-16 19:37:54,International Shipping,6460668538,cancelled,2021-05-18 11:23:42,2022-10-02 00:01:00
2961,1486,2022-08-18 07:22:37,Standard Shipping,1327240358,pending,2021-04-04 16:11:47,2022-01-02 16:10:14
2962,1667,2022-02-03 19:08:03,Free Shipping,3523981475,active,2021-06-02 21:19:35,2022-12-23 06:19:09
2963,2498,2022-02-19 02:28:27,Free Shipping,3242246054,completed,2021-03-27 00:19:44,2022-07-13 03:39:53
2964,2999,2022-05-20 00:17:54,Standard Shipping,6756418149,cancelled,2021-10-19 00:40:17,2022-01-24 10:45:10
2965,1259,2022-11-06 09:56:23,In-Store Pickup,1335808670,completed,2021-05-05 03:33:43,2022-10-12 01:04:29
2966,543,2022-09-01 19:00:43,Curbside Pickup,7505668317,on hold,2021-04-20 15:54:26,2022-10-28 09:49:08
2967,415,2022-03-13 04:00:05,Priority Shipping,8420855435,on hold,2021-04-13 16:00:00,2022-06-09 23:26:45
2968,2356,2022-09-07 02:09:37,Free Shipping,9010468393,active,2021-07-11 18:46:57,2022-11-07 20:07:46
2969,424,2022-01-30 11:45:16,Free Shipping,5420353304,active,2021-12-29 18:23:49,2022-08-18 05:23:07
2970,1714,2022-08-10 12:57:35,Express Shipping,6953254860,completed,2021-11-20 02:04:02,2022-05-17 14:25:42
2971,927,2022-12-06 03:30:21,Free Shipping,9506777727,active,2021-01-08 14:19:00,2022-11-04 22:33:58
2972,1893,2022-06-10 12:47:42,Curbside Pickup,2058793750,active,2021-06-10 02:30:20,2022-08-28 04:56:41
2973,1295,2022-12-13 23:42:14,International Shipping,8887503301,cancelled,2021-10-24 12:52:09,2022-03-25 08:41:24
2974,1480,2022-03-26 08:38:37,In-Store Pickup,8900653736,active,2021-10-30 21:06:01,2022-06-05 05:11:43
2975,1018,2022-09-25 20:19:18,Priority Shipping,8763143840,completed,2021-11-27 06:22:47,2022-11-30 16:30:46
2976,657,2022-12-28 20:10:29,International Shipping,8899685078,completed,2021-01-03 12:24:06,2022-06-15 01:46:57
2977,860,2022-05-12 17:26:53,International Shipping,2002870192,pending,2021-12-04 11:43:20,2022-04-16 13:30:25
2978,1454,2022-09-21 09:25:12,Express Shipping,3413013652,pending,2021-05-21 21:07:41,2022-11-21 01:36:26
2979,40,2022-06-07 18:25:01,Express Shipping,8494260210,pending,2021-02-08 15:18:14,2022-09-19 13:04:41
2980,1709,2022-07-06 04:24:07,International Shipping,5979043102,cancelled,2021-07-05 03:58:18,2022-10-20 10:54:01
2981,2341,2022-06-02 12:17:58,2-Day Shipping,7550306102,active,2021-07-13 16:28:43,2022-05-19 00:21:30
2982,161,2022-07-21 05:58:46,Same-Day Delivery,9777107888,on hold,2021-05-30 01:32:16,2022-06-28 06:40:12
2983,203,2022-11-09 08:41:17,Standard Shipping,7292533832,pending,2021-04-30 01:13:15,2022-07-05 11:20:51
2984,1610,2022-03-12 11:59:49,Standard Shipping,8102220783,pending,2021-06-16 11:45:52,2022-11-11 05:55:32
2985,1419,2022-05-15 09:44:27,Free Shipping,8531395691,active,2021-12-25 03:28:09,2022-08-19 18:26:25
2986,2221,2022-09-08 18:49:07,International Shipping,1745906940,completed,2021-04-12 06:57:57,2022-02-28 16:24:24
2987,2799,2022-07-25 08:26:32,Next Day Delivery,2842490201,completed,2021-07-10 15:05:28,2022-09-04 02:53:50
2988,2354,2022-09-20 15:32:31,In-Store Pickup,2756736416,completed,2021-12-22 13:33:48,2022-08-28 19:59:08
2989,1723,2022-06-22 07:21:41,Free Shipping,1521002027,pending,2021-03-16 03:33:13,2022-02-26 01:34:00
2990,2482,2022-08-11 14:40:48,Express Shipping,1787748246,on hold,2021-02-04 17:48:09,2022-12-28 08:45:24
2991,362,2022-09-11 09:45:32,Standard Shipping,9928424715,on hold,2021-03-18 14:13:01,2022-09-04 03:20:12
2992,1475,2022-09-29 03:59:23,Free Shipping,4786090054,active,2021-08-16 10:58:15,2022-01-29 00:09:35
2993,2561,2022-01-27 20:22:51,Standard Shipping,4452914084,active,2021-05-12 19:13:19,2022-09-13 17:35:17
2994,1847,2022-10-20 06:18:13,International Shipping,2710761895,completed,2021-11-04 03:39:52,2022-01-16 18:44:49
2995,494,2022-05-09 07:58:19,International Shipping,3012547613,on hold,2021-02-27 23:58:10,2022-09-16 01:23:49
2996,2310,2022-04-19 20:50:49,Free Shipping,7797428404,pending,2021-02-24 13:50:47,2022-03-20 02:43:10
2997,793,2022-01-29 01:01:47,Priority Shipping,9568900462,on hold,2021-07-05 05:19:41,2022-06-09 05:39:44
2998,2159,2022-12-29 18:02:35,In-Store Pickup,8365810407,pending,2021-02-02 16:54:53,2022-01-20 10:04:52
2999,1448,2022-12-19 06:06:42,2-Day Shipping,7922517881,cancelled,2021-04-17 11:42:03,2022-10-01 11:33:56
3000,2818,2022-07-10 08:32:32,Same-Day Delivery,4065886805,on hold,2021-01-05 04:19:08,2022-04-09 15:42:52
